Date,FTSE,NASDAQ
2006-10-06,6001.2001953125,2299.989990234375
2006-10-13,6157.2998046875,2357.2900390625
2006-10-20,6155.2001953125,2342.300048828125
2006-10-27,6160.89990234375,2350.6201171875
2006-11-03,6148.10009765625,2330.7900390625
2006-11-10,6208.39990234375,2389.719970703125
2006-11-17,6192.0,2445.860107421875
2006-11-24,6122.10009765625,2460.260009765625
2006-12-01,6021.5,2413.2099609375
2006-12-08,6152.39990234375,2437.360107421875
2006-12-15,6260.0,2457.199951171875
2006-12-22,6190.0,2401.179931640625
2006-12-29,6220.7998046875,2415.2900390625
2007-01-05,6220.10009765625,2434.25
2007-01-12,6239.0,2502.820068359375
2007-01-19,6237.2001953125,2451.31005859375
2007-01-26,6228.0,2435.489990234375
2007-02-02,6310.89990234375,2475.8798828125
2007-02-09,6382.7998046875,2459.820068359375
2007-02-16,6419.5,2496.31005859375
2007-02-23,6401.5,2515.10009765625
2007-03-02,6116.2001953125,2368.0
2007-03-09,6245.2001953125,2387.550048828125
2007-03-16,6130.60009765625,2372.659912109375
2007-03-23,6339.39990234375,2448.929931640625
2007-03-30,6308.0,2421.639892578125
2007-04-06,6397.2998046875,2471.340087890625
2007-04-13,6462.39990234375,2491.93994140625
2007-04-20,6486.7998046875,2526.389892578125
2007-04-27,6418.7001953125,2557.2099609375
2007-05-04,6603.7001953125,2572.14990234375
2007-05-11,6565.7001953125,2562.219970703125
2007-05-18,6640.89990234375,2558.449951171875
2007-05-25,6570.60009765625,2557.18994140625
2007-06-01,6676.7001953125,2613.919921875
2007-06-08,6505.10009765625,2573.5400390625
2007-06-15,6732.39990234375,2626.7099609375
2007-06-22,6567.39990234375,2588.9599609375
2007-06-29,6607.89990234375,2603.22998046875
2007-07-06,6690.10009765625,2666.510009765625
2007-07-13,6716.7001953125,2707.0
2007-07-20,6585.2001953125,2687.60009765625
2007-07-27,6215.2001953125,2562.239990234375
2007-08-03,6224.2998046875,2511.25
2007-08-10,6038.2998046875,2544.889892578125
2007-08-17,6064.2001953125,2505.030029296875
2007-08-24,6220.10009765625,2576.68994140625
2007-08-31,6303.2998046875,2596.360107421875
2007-09-07,6191.2001953125,2565.699951171875
2007-09-14,6289.2998046875,2602.179931640625
2007-09-21,6456.7001953125,2671.219970703125
