Date,FTSE,NASDAQ
2014-07-30,6773.39990234375,4462.89990234375
2014-07-31,6730.10009765625,4369.77001953125
2014-08-01,6679.2001953125,4352.64013671875
2014-08-04,6677.5,4383.89013671875
2014-08-05,6682.5,4352.83984375
2014-08-06,6636.2001953125,4355.0498046875
2014-08-07,6597.39990234375,4334.97021484375
2014-08-08,6567.39990234375,4370.89990234375
2014-08-11,6632.7998046875,4401.330078125
2014-08-12,6632.39990234375,4389.25
2014-08-13,6656.7001953125,4434.1298828125
2014-08-14,6685.2998046875,4453.0
2014-08-15,6689.10009765625,4464.93017578125
2014-08-18,6741.2998046875,4508.31005859375
2014-08-19,6779.2998046875,4527.509765625
2014-08-20,6755.5,4526.47998046875
2014-08-21,6777.7001953125,4532.10009765625
2014-08-22,6775.2998046875,4538.5498046875
2014-08-25,,4557.35009765625
2014-08-26,6822.7998046875,4570.64013671875
2014-08-27,6830.7001953125,4569.6201171875
2014-08-28,6805.7998046875,4557.7001953125
2014-08-29,6819.7998046875,4580.27001953125
2014-09-01,6825.2998046875,
2014-09-02,6829.2001953125,4598.18994140625
2014-09-03,6873.60009765625,4572.56005859375
2014-09-04,6878.0,4562.2900390625
2014-09-05,6855.10009765625,4582.89990234375
2014-09-08,6834.7998046875,4592.2900390625
2014-09-09,6829.0,4552.2900390625
2014-09-10,6830.10009765625,4586.52001953125
2014-09-11,6799.60009765625,4591.81005859375
2014-09-12,6807.0,4567.60009765625
2014-09-15,6804.2001953125,4518.89990234375
2014-09-16,6792.2001953125,4552.759765625
2014-09-17,6780.89990234375,4562.18994140625
2014-09-18,6819.2998046875,4593.43017578125
2014-09-19,6837.89990234375,4579.7900390625
2014-09-22,6773.60009765625,4527.68994140625
2014-09-23,6676.10009765625,4508.68994140625
2014-09-24,6706.2998046875,4555.22021484375
2014-09-25,6639.7001953125,4466.75
2014-09-26,6649.39990234375,4512.18994140625
2014-09-29,6646.60009765625,4505.85009765625
2014-09-30,6622.7001953125,4493.39013671875
2014-10-01,6557.5,4422.08984375
2014-10-02,6446.39990234375,4430.2001953125
2014-10-03,6527.89990234375,4475.6201171875
2014-10-06,6563.7001953125,4454.7998046875
2014-10-07,6495.60009765625,4385.2001953125
2014-10-08,6482.2001953125,4468.58984375
2014-10-09,6431.89990234375,4378.33984375
2014-10-10,6340.0,4276.240234375
2014-10-13,6366.2001953125,4213.66015625
2014-10-14,6392.7001953125,4227.169921875
2014-10-15,6211.60009765625,4215.31982421875
2014-10-16,6195.89990234375,4217.39013671875
2014-10-17,6310.2998046875,4258.43994140625
2014-10-20,6267.10009765625,4316.06982421875
2014-10-21,6372.2998046875,4419.47998046875
2014-10-22,6399.7001953125,4382.85009765625
2014-10-23,6419.2001953125,4452.7900390625
2014-10-24,6388.7001953125,4483.72021484375
2014-10-27,6363.5,4485.93017578125
2014-10-28,6402.2001953125,4564.2900390625
2014-10-29,6453.89990234375,4549.22998046875
2014-10-30,6463.60009765625,4566.14013671875
2014-10-31,6546.5,4630.740234375
2014-11-03,6488.0,4638.91015625
2014-11-04,6454.0,4623.64013671875
2014-11-05,6539.10009765625,4620.72021484375
2014-11-06,6551.2001953125,4638.47021484375
2014-11-07,6567.2001953125,4632.52978515625
2014-11-10,6611.2998046875,4651.6201171875
2014-11-11,6627.39990234375,4660.56005859375
2014-11-12,6611.0,4675.14013671875
2014-11-13,6635.5,4680.14013671875
2014-11-14,6654.39990234375,4688.5400390625
2014-11-17,6672.0,4671.0
2014-11-18,6709.10009765625,4702.43994140625
2014-11-19,6696.60009765625,4675.7099609375
2014-11-20,6678.89990234375,4701.8701171875
2014-11-21,6750.7998046875,4712.97021484375
2014-11-24,6729.7998046875,4754.89013671875
2014-11-25,6731.10009765625,4758.25
2014-11-26,6729.2001953125,4787.31982421875
2014-11-27,6723.39990234375,
2014-11-28,6722.60009765625,4791.6298828125
2014-12-01,6656.39990234375,4727.35009765625
2014-12-02,6742.10009765625,4755.81005859375
2014-12-03,6716.60009765625,4774.47021484375
2014-12-04,6679.39990234375,4769.43994140625
2014-12-05,6742.7998046875,4780.759765625
2014-12-08,6672.2001953125,4740.68994140625
2014-12-09,6529.5,4766.47021484375
2014-12-10,6500.0,4684.02001953125
2014-12-11,6461.7001953125,4708.16015625
2014-12-12,6300.60009765625,4653.60009765625
2014-12-15,6182.7001953125,4605.16015625
2014-12-16,6331.7998046875,4547.830078125
2014-12-17,6336.5,4644.31005859375
2014-12-18,6466.0,4748.39990234375
2014-12-19,6545.2998046875,4765.3798828125
2014-12-22,6576.7001953125,4781.419921875
2014-12-23,6598.2001953125,4765.419921875
2014-12-24,6609.89990234375,4773.47021484375
2014-12-26,,4806.85986328125
2014-12-29,6633.5,4806.91015625
2014-12-30,6547.0,4777.43994140625
2014-12-31,6566.10009765625,4736.0498046875
2015-01-02,6547.7998046875,4726.81005859375
2015-01-05,6417.2001953125,4652.56982421875
2015-01-06,6366.5,4592.740234375
2015-01-07,6419.7998046875,4650.47021484375
2015-01-08,6570.0,4736.18994140625
2015-01-09,6501.10009765625,4704.06982421875
2015-01-12,6501.39990234375,4664.7099609375
2015-01-13,6542.2001953125,4661.5
2015-01-14,6388.5,4639.31982421875
2015-01-15,6498.7998046875,4570.81982421875
2015-01-16,6550.2998046875,4634.3798828125
2015-01-19,6585.5,
2015-01-20,6620.10009765625,4654.85009765625
2015-01-21,6728.0,4667.419921875
2015-01-22,6796.60009765625,4750.39990234375
2015-01-23,6832.7998046875,4757.8798828125
2015-01-26,6852.39990234375,4771.759765625
2015-01-27,6811.60009765625,4681.5
2015-01-28,6825.89990234375,4637.990234375
2015-01-29,6810.60009765625,4683.41015625
2015-01-30,6749.39990234375,4635.240234375
2015-02-02,6782.60009765625,4676.68994140625
2015-02-03,6871.7998046875,4727.740234375
2015-02-04,6860.0,4716.7001953125
2015-02-05,6865.89990234375,4765.10009765625
2015-02-06,6853.39990234375,4744.39990234375
2015-02-09,6837.2001953125,4726.009765625
2015-02-10,6829.10009765625,4787.64013671875
2015-02-11,6818.2001953125,4801.18017578125
2015-02-12,6828.10009765625,4857.60986328125
2015-02-13,6873.5,4893.83984375
2015-02-16,6857.10009765625,
2015-02-17,6898.10009765625,4899.27001953125
2015-02-18,6898.10009765625,4906.35986328125
2015-02-19,6888.89990234375,4924.7001953125
2015-02-20,6915.2001953125,4955.97021484375
2015-02-23,6912.2001953125,4960.97021484375
2015-02-24,6949.60009765625,4968.1201171875
2015-02-25,6935.39990234375,4967.14013671875
2015-02-26,6949.7001953125,4987.89013671875
2015-02-27,6946.7001953125,4963.52978515625
2015-03-02,6940.60009765625,5008.10009765625
2015-03-03,6889.10009765625,4979.89990234375
2015-03-04,6919.2001953125,4967.14013671875
2015-03-05,6961.10009765625,4982.81005859375
2015-03-06,6911.7998046875,4927.3701171875
2015-03-09,6876.5,4942.43994140625
2015-03-10,6702.7998046875,4859.7900390625
2015-03-11,6721.5,4849.93994140625
2015-03-12,6761.10009765625,4893.2900390625
2015-03-13,6740.60009765625,4871.759765625
2015-03-16,6804.10009765625,4929.509765625
2015-03-17,6837.60009765625,4937.43017578125
2015-03-18,6945.2001953125,4982.830078125
2015-03-19,6962.2998046875,4992.3798828125
2015-03-20,7022.5,5026.419921875
2015-03-23,7037.7001953125,5010.97021484375
2015-03-24,7019.7001953125,4994.72998046875
2015-03-25,6991.0,4876.52001953125
2015-03-26,6895.2998046875,4863.35986328125
2015-03-27,6855.0,4891.22021484375
2015-03-30,6891.39990234375,4947.43994140625
2015-03-31,6773.0,4900.8798828125
2015-04-01,6809.5,4880.22998046875
2015-04-02,6833.5,4886.93994140625
2015-04-06,,4917.31982421875
2015-04-07,6961.7998046875,4910.22998046875
2015-04-08,6937.39990234375,4950.81982421875
2015-04-09,7015.39990234375,4974.56005859375
2015-04-10,7089.7998046875,4995.97998046875
2015-04-13,7064.2998046875,4988.25
2015-04-14,7075.2998046875,4977.2900390625
2015-04-15,7096.7998046875,5011.02001953125
2015-04-16,7060.5,5007.7900390625
2015-04-17,6994.60009765625,4931.81005859375
2015-04-20,7052.10009765625,4994.60009765625
2015-04-21,7062.89990234375,5014.10009765625
2015-04-22,7028.2001953125,5035.169921875
2015-04-23,7053.7001953125,5056.06005859375
2015-04-24,7070.7001953125,5092.080078125
2015-04-27,7104.0,5060.25
2015-04-28,7030.5,5055.419921875
2015-04-29,6946.2998046875,5023.64013671875
2015-04-30,6960.60009765625,4941.419921875
2015-05-01,6986.0,5005.39013671875
2015-05-04,,5016.93017578125
2015-05-05,6927.60009765625,4939.330078125
2015-05-06,6933.7001953125,4919.64013671875
2015-05-07,6887.0,4945.5400390625
2015-05-08,7046.7998046875,5003.5498046875
2015-05-11,7029.89990234375,4993.56982421875
2015-05-12,6933.7998046875,4976.18994140625
2015-05-13,6949.60009765625,4981.68994140625
2015-05-14,6973.0,5050.7998046875
2015-05-15,6960.5,5048.2900390625
2015-05-18,6968.89990234375,5078.43994140625
2015-05-19,6995.10009765625,5070.02978515625
2015-05-20,7007.2998046875,5071.740234375
2015-05-21,7013.5,5090.7900390625
2015-05-22,7031.7001953125,5089.35986328125
2015-05-26,6949.0,5032.75
2015-05-27,7033.2998046875,5106.58984375
2015-05-28,7040.89990234375,5097.97998046875
2015-05-29,6984.39990234375,5070.02978515625
2015-06-01,6953.60009765625,5082.93017578125
2015-06-02,6928.2998046875,5076.52001953125
2015-06-03,6950.5,5099.22998046875
2015-06-04,6859.2001953125,5059.1201171875
2015-06-05,6804.60009765625,5068.4599609375
2015-06-08,6790.0,5021.6298828125
2015-06-09,6753.7998046875,5013.8701171875
2015-06-10,6830.2998046875,5076.68994140625
2015-06-11,6846.7001953125,5082.509765625
2015-06-12,6784.89990234375,5051.10009765625
2015-06-15,6710.5,5029.97021484375
2015-06-16,6710.10009765625,5055.5498046875
2015-06-17,6680.60009765625,5064.8798828125
2015-06-18,6707.89990234375,5132.9501953125
2015-06-19,6710.5,5117.0
2015-06-22,6825.7001953125,5153.97021484375
2015-06-23,6834.89990234375,5160.08984375
2015-06-24,6844.7998046875,5122.41015625
2015-06-25,6807.7998046875,5112.18994140625
2015-06-26,6753.7001953125,5080.509765625
2015-06-29,6620.5,4958.47021484375
2015-06-30,6521.0,4986.8701171875
2015-07-01,6608.60009765625,5013.1201171875
2015-07-02,6630.5,5009.2099609375
2015-07-03,6585.7998046875,
2015-07-06,6535.7001953125,4991.93994140625
2015-07-07,6432.2001953125,4997.4599609375
2015-07-08,6490.7001953125,4909.759765625
2015-07-09,6581.60009765625,4922.39990234375
2015-07-10,6673.39990234375,4997.7001953125
2015-07-13,6738.0,5071.509765625
2015-07-14,6753.7998046875,5104.89013671875
2015-07-15,6753.7998046875,5098.93994140625
2015-07-16,6796.5,5163.18017578125
2015-07-17,6775.10009765625,5210.14013671875
2015-07-20,6788.7001953125,5218.85986328125
2015-07-21,6769.10009765625,5208.1201171875
2015-07-22,6667.2998046875,5171.77001953125
2015-07-23,6655.0,5146.41015625
2015-07-24,6579.7998046875,5088.6298828125
2015-07-27,6505.10009765625,5039.77978515625
2015-07-28,6555.2998046875,5089.2099609375
2015-07-29,6631.0,5111.72998046875
2015-07-30,6668.89990234375,5128.77978515625
2015-07-31,6696.2998046875,5128.27978515625
2015-08-03,6688.60009765625,5115.3798828125
2015-08-04,6686.60009765625,5105.5498046875
2015-08-05,6752.39990234375,5139.93994140625
2015-08-06,6747.10009765625,5056.43994140625
2015-08-07,6718.5,5043.5400390625
2015-08-10,6736.2001953125,5101.7998046875
2015-08-11,6664.5,5036.7900390625
2015-08-12,6571.2001953125,5044.39013671875
2015-08-13,6568.2998046875,5033.56005859375
2015-08-14,6550.7001953125,5048.240234375
2015-08-17,6550.2998046875,5091.7001953125
2015-08-18,6526.2998046875,5059.35009765625
2015-08-19,6403.5,5019.0498046875
2015-08-20,6367.89990234375,4877.490234375
2015-08-21,6187.7001953125,4706.0400390625
2015-08-24,5898.89990234375,4526.25
2015-08-25,6081.2998046875,4506.490234375
2015-08-26,5979.2001953125,4697.5400390625
2015-08-27,6192.0,4812.7099609375
2015-08-28,6247.89990234375,4828.31982421875
2015-08-31,,4776.509765625
2015-09-01,6058.5,4636.10009765625
2015-09-02,6083.2998046875,4749.97998046875
2015-09-03,6194.10009765625,4733.5
2015-09-04,6042.89990234375,4683.919921875
2015-09-07,6074.5,
2015-09-08,6146.10009765625,4811.93017578125
2015-09-09,6229.0,4756.52978515625
2015-09-10,6155.7998046875,4796.25
2015-09-11,6117.7998046875,4822.33984375
2015-09-14,6084.60009765625,4805.759765625
2015-09-15,6137.60009765625,4860.52001953125
2015-09-16,6229.2001953125,4889.240234375
2015-09-17,6187.0,4893.9501953125
2015-09-18,6104.10009765625,4827.22998046875
2015-09-21,6108.7001953125,4828.9501953125
2015-09-22,5935.7998046875,4756.72021484375
2015-09-23,6032.2001953125,4752.740234375
2015-09-24,5961.5,4734.47998046875
2015-09-25,6109.0,4686.5
2015-09-28,5958.89990234375,4543.97021484375
2015-09-29,5909.2001953125,4517.31982421875
2015-09-30,6061.60009765625,4620.16015625
2015-10-01,6072.5,4627.080078125
2015-10-02,6130.0,4707.77978515625
2015-10-05,6298.89990234375,4781.259765625
2015-10-06,6326.2001953125,4748.35986328125
2015-10-07,6336.39990234375,4791.14990234375
2015-10-08,6374.7998046875,4810.7900390625
2015-10-09,6416.2001953125,4830.47021484375
2015-10-12,6371.2001953125,4838.64013671875
2015-10-13,6342.2998046875,4796.60986328125
2015-10-14,6269.60009765625,4782.85009765625
2015-10-15,6338.7001953125,4870.10009765625
2015-10-16,6378.0,4886.68994140625
2015-10-19,6352.2998046875,4905.47021484375
2015-10-20,6345.10009765625,4880.97021484375
2015-10-21,6348.39990234375,4840.1201171875
2015-10-22,6376.2998046875,4920.0498046875
2015-10-23,6444.10009765625,5031.85986328125
2015-10-26,6417.0,5034.7001953125
2015-10-27,6365.2998046875,5030.14990234375
2015-10-28,6437.7998046875,5095.68994140625
2015-10-29,6395.7998046875,5074.27001953125
2015-10-30,6361.10009765625,5053.75
2015-11-02,6361.7998046875,5127.14990234375
2015-11-03,6383.60009765625,5145.1298828125
2015-11-04,6412.89990234375,5142.47998046875
2015-11-05,6364.89990234375,5127.740234375
2015-11-06,6353.7998046875,5147.1201171875
2015-11-09,6295.2001953125,5095.2998046875
2015-11-10,6275.2998046875,5083.240234375
2015-11-11,6297.2001953125,5067.02001953125
2015-11-12,6178.7001953125,5005.080078125
2015-11-13,6118.2998046875,4927.8798828125
2015-11-16,6146.39990234375,4984.6201171875
2015-11-17,6268.7998046875,4986.02001953125
2015-11-18,6279.0,5075.2001953125
2015-11-19,6329.89990234375,5073.64013671875
2015-11-20,6334.60009765625,5104.919921875
2015-11-23,6305.5,5102.47998046875
2015-11-24,6277.2001953125,5102.81005859375
2015-11-25,6337.60009765625,5116.14013671875
2015-11-26,6393.10009765625,
2015-11-27,6375.2001953125,5127.52001953125
2015-11-30,6356.10009765625,5108.669921875
2015-12-01,6395.7001953125,5156.31005859375
2015-12-02,6420.89990234375,5123.22021484375
2015-12-03,6275.0,5037.52978515625
2015-12-04,6238.2998046875,5142.27001953125
2015-12-07,6223.5,5101.81005859375
2015-12-08,6135.2001953125,5098.240234375
2015-12-09,6126.7001953125,5022.8701171875
